id	credit_id	payment_date	type_id	sum
814	52	18.07.2020	2	559.38
815	88	18.07.2020	1	250.00
816	91	18.07.2020	1	45.45
817	91	18.07.2020	2	290.71
818	93	18.07.2020	2	86.54
819	100	18.07.2020	1	3500.00
820	103	18.07.2020	2	174.38
821	133	18.07.2020	1	2000.00
822	134	18.07.2020	2	890.77
823	143	18.07.2020	1	178.57
824	18	19.07.2020	2	713.51
825	44	19.07.2020	2	1080.00
826	46	19.07.2020	2	662.02
827	52	19.07.2020	2	559.38
828	68	19.07.2020	1	100.00
829	77	19.07.2020	1	1000.00
830	84	19.07.2020	2	282.00
831	18	20.07.2020	2	713.51
832	69	20.07.2020	2	103.50
833	93	20.07.2020	2	86.54
834	102	20.07.2020	2	635.38
835	113	20.07.2020	2	239.40
836	114	20.07.2020	2	326.79
837	114	20.07.2020	2	326.79
838	138	20.07.2020	1	153.85
839	139	20.07.2020	2	220.50
840	2	21.07.2020	1	750.00
841	32	21.07.2020	2	148.13
842	53	21.07.2020	2	434.00
843	56	21.07.2020	1	900.00
844	57	21.07.2020	1	416.67
845	69	21.07.2020	1	62.50
846	78	21.07.2020	2	338.82
847	88	21.07.2020	2	308.33
848	93	21.07.2020	1	19.23
849	97	21.07.2020	2	803.25
850	116	21.07.2020	2	1017.69
851	5	22.07.2020	2	506.25
852	21	22.07.2020	1	125.00
853	47	22.07.2020	1	666.67
854	48	22.07.2020	2	383.02
855	69	22.07.2020	2	103.50
856	69	22.07.2020	2	103.50
857	81	22.07.2020	2	613.75
858	87	22.07.2020	2	593.75
859	102	22.07.2020	2	635.38
860	103	22.07.2020	1	166.67
861	113	22.07.2020	2	239.40
862	139	22.07.2020	2	220.50
863	3	23.07.2020	2	226.41
864	5	23.07.2020	1	166.67
865	23	23.07.2020	2	65.27
866	35	23.07.2020	1	83.33
867	36	23.07.2020	1	312.50
868	54	23.07.2020	1	153.85
869	58	23.07.2020	2	457.27
870	75	23.07.2020	1	318.18
871	95	23.07.2020	1	95.24
872	134	23.07.2020	2	890.77
873	5	24.07.2020	2	506.25
874	16	24.07.2020	2	534.65
875	27	24.07.2020	2	296.88
876	27	24.07.2020	2	296.88
877	48	24.07.2020	2	383.02
878	63	24.07.2020	2	550.47
879	78	24.07.2020	1	133.33
880	83	24.07.2020	1	200.00
881	87	24.07.2020	2	593.75
882	91	24.07.2020	2	290.71
883	92	24.07.2020	2	736.88
884	103	24.07.2020	2	174.38
885	113	24.07.2020	2	239.40
886	116	24.07.2020	2	1017.69
887	128	24.07.2020	1	250.00
888	139	24.07.2020	2	220.50
889	5	25.07.2020	2	506.25
890	14	25.07.2020	1	45.45
891	23	25.07.2020	2	65.27
892	76	25.07.2020	1	1166.67
893	87	25.07.2020	2	593.75
894	105	25.07.2020	2	550.80
895	108	25.07.2020	1	250.00
896	113	25.07.2020	1	90.91
897	132	25.07.2020	1	13.07
898	140	25.07.2020	1	187.50
899	33	26.07.2020	1	125.00
900	34	26.07.2020	1	11.76
901	58	26.07.2020	2	457.27
902	78	26.07.2020	2	338.82
903	88	26.07.2020	2	308.33
904	91	26.07.2020	1	45.45
905	122	26.07.2020	2	420.00
906	137	26.07.2020	1	125.00
907	3	27.07.2020	2	226.41
908	27	27.07.2020	1	416.67
909	35	27.07.2020	2	230.29
910	58	27.07.2020	2	457.27
911	68	27.07.2020	2	71.79
912	76	27.07.2020	2	1496.25
913	111	27.07.2020	2	571.76
914	113	27.07.2020	2	239.40
915	125	27.07.2020	2	162.86
916	143	27.07.2020	2	748.47
917	148	27.07.2020	2	369.38
918	149	27.07.2020	2	282.86
919	152	27.07.2020	1	2500.00
920	152	27.07.2020	2	2100.00
921	153	27.07.2020	2	329.32
922	153	27.07.2020	2	329.32
923	5	28.07.2020	2	506.25
924	27	28.07.2020	2	296.88
925	35	28.07.2020	1	83.33
926	103	28.07.2020	1	166.67
927	137	28.07.2020	2	1161.56
928	151	28.07.2020	2	889.77
929	156	28.07.2020	2	699.51
930	160	28.07.2020	1	5000.00
931	160	28.07.2020	2	2950.00
932	7	29.07.2020	1	52.63
933	12	29.07.2020	1	192.31
934	18	29.07.2020	2	713.51
935	24	29.07.2020	2	634.92
936	39	29.07.2020	2	1786.15
937	101	29.07.2020	2	1155.00
938	151	29.07.2020	2	889.77
939	153	29.07.2020	2	329.32
940	161	29.07.2020	1	2000.00
941	3	30.07.2020	1	136.36
942	31	30.07.2020	2	344.21
943	68	30.07.2020	2	71.79
944	84	30.07.2020	2	282.00
945	86	30.07.2020	2	450.00
946	113	30.07.2020	1	90.91
947	114	30.07.2020	1	1250.00
948	125	30.07.2020	2	162.86
949	138	30.07.2020	2	542.86
950	149	30.07.2020	2	282.86
951	151	30.07.2020	2	889.77
952	152	30.07.2020	1	2500.00
953	5	31.07.2020	2	506.25
954	12	31.07.2020	1	192.31
955	17	31.07.2020	1	500.00
956	52	31.07.2020	2	559.38
957	67	31.07.2020	2	517.05
958	122	31.07.2020	2	420.00
959	133	31.07.2020	2	852.00
960	155	31.07.2020	2	1351.88
961	18	01.08.2020	1	160.00
962	26	01.08.2020	2	500.87
963	26	01.08.2020	2	500.87
964	27	01.08.2020	2	296.88
965	35	01.08.2020	2	230.29
966	49	01.08.2020	2	113.31
967	52	01.08.2020	2	559.38
968	53	01.08.2020	1	187.50
969	64	01.08.2020	2	83.01
970	93	01.08.2020	1	19.23
971	97	01.08.2020	2	803.25
972	97	01.08.2020	2	803.25
973	105	01.08.2020	1	1000.00
974	114	01.08.2020	2	326.79
975	127	01.08.2020	2	876.00
976	128	01.08.2020	2	826.88
977	132	01.08.2020	1	13.07
978	135	01.08.2020	1	227.27
979	5	02.08.2020	2	506.25
980	6	02.08.2020	2	148.66
981	31	02.08.2020	2	344.21
982	37	02.08.2020	2	247.50
983	46	02.08.2020	1	36.60
984	47	02.08.2020	1	666.67
985	47	02.08.2020	2	780.00
986	49	02.08.2020	2	113.31
987	84	02.08.2020	2	282.00
988	115	02.08.2020	2	590.65
989	157	02.08.2020	2	377.87
990	159	02.08.2020	1	61.65
991	12	03.08.2020	2	862.50
992	17	03.08.2020	1	500.00
993	37	03.08.2020	2	247.50
994	44	03.08.2020	2	1080.00
995	59	03.08.2020	2	687.59
996	64	03.08.2020	2	83.01
997	75	03.08.2020	1	318.18
998	78	03.08.2020	2	338.82
999	97	03.08.2020	2	803.25
1000	102	03.08.2020	2	635.38
1001	103	03.08.2020	1	166.67
1002	118	03.08.2020	2	1642.50
1003	127	03.08.2020	2	876.00
1004	163	03.08.2020	1	125.00
1005	164	03.08.2020	2	2775.00
1006	167	03.08.2020	2	1468.42
1007	24	04.08.2020	2	634.92
1008	68	04.08.2020	2	71.79
1009	69	04.08.2020	2	103.50
1010	77	04.08.2020	2	132.27
1011	79	04.08.2020	2	1608.33
1012	113	04.08.2020	1	90.91
1013	122	04.08.2020	2	420.00
1014	123	04.08.2020	2	1299.00
1015	133	04.08.2020	2	852.00
1016	141	04.08.2020	1	166.67
1017	146	04.08.2020	2	76.47
1018	161	04.08.2020	2	840.00
1019	5	05.08.2020	2	506.25
1020	11	05.08.2020	2	189.88
1021	21	05.08.2020	1	125.00
1022	42	05.08.2020	2	1292.05
1023	49	05.08.2020	2	113.31
1024	70	05.08.2020	1	112.90
1025	71	05.08.2020	1	500.00
1026	87	05.08.2020	2	593.75
1027	89	05.08.2020	2	238.75
1028	115	05.08.2020	1	28.16
1029	137	05.08.2020	2	1161.56
1030	140	05.08.2020	2	1058.91
1031	164	05.08.2020	1	5000.00
1032	169	05.08.2020	1	2250.00
1033	5	06.08.2020	2	506.25
1034	6	06.08.2020	2	148.66
1035	33	06.08.2020	2	252.00
1036	44	06.08.2020	2	1080.00
1037	46	06.08.2020	2	662.02
1038	111	06.08.2020	2	571.76
1039	111	06.08.2020	2	571.76
1040	113	06.08.2020	2	239.40
1041	133	06.08.2020	2	852.00
1042	148	06.08.2020	2	369.38
1043	150	06.08.2020	2	1080.00
1044	159	06.08.2020	1	61.65
1045	24	07.08.2020	2	634.92
1046	36	07.08.2020	2	4125.00
1047	48	07.08.2020	2	383.02
1048	70	07.08.2020	1	112.90
1049	73	07.08.2020	1	113.64
1050	77	07.08.2020	2	132.27
1051	78	07.08.2020	2	338.82
1052	82	07.08.2020	2	2856.11
1053	103	07.08.2020	1	166.67
1054	128	07.08.2020	1	250.00
1055	130	07.08.2020	2	271.07
1056	149	07.08.2020	1	666.67
1057	162	07.08.2020	2	641.25
1058	3	08.08.2020	2	226.41
1059	6	08.08.2020	2	148.66
1060	26	08.08.2020	2	500.87
1061	41	08.08.2020	2	704.57
1062	49	08.08.2020	2	113.31
1063	56	08.08.2020	1	900.00
1064	67	08.08.2020	2	517.05
1065	78	08.08.2020	2	338.82
1066	86	08.08.2020	1	500.00
1067	86	08.08.2020	1	500.00
1068	95	08.08.2020	1	95.24
1069	102	08.08.2020	2	635.38
1070	102	08.08.2020	2	635.38
1071	103	08.08.2020	2	174.38
1072	114	08.08.2020	2	326.79
1073	116	08.08.2020	1	210.53
1074	143	08.08.2020	2	748.47
1075	149	08.08.2020	2	282.86
1076	149	08.08.2020	2	282.86
1077	153	08.08.2020	2	329.32
1078	163	08.08.2020	1	125.00
1079	170	08.08.2020	2	1342.89
1080	176	08.08.2020	1	1500.00
1081	14	09.08.2020	2	168.95
1082	21	09.08.2020	2	490.54
1083	45	09.08.2020	1	1000.00
1084	71	09.08.2020	1	500.00
1085	78	09.08.2020	1	133.33
1086	93	09.08.2020	2	86.54
1087	96	09.08.2020	2	329.73
1088	102	09.08.2020	1	187.50
1089	103	09.08.2020	2	174.38
1090	103	09.08.2020	2	174.38
1091	111	09.08.2020	1	666.67
1092	111	09.08.2020	1	666.67
1093	132	09.08.2020	2	116.43
1094	146	09.08.2020	2	76.47
1095	150	09.08.2020	1	571.43
1096	26	10.08.2020	2	500.87
1097	42	10.08.2020	1	227.27
1098	58	10.08.2020	2	457.27
1099	78	10.08.2020	2	338.82
1100	80	10.08.2020	1	500.00
1101	102	10.08.2020	1	187.50
1102	102	10.08.2020	2	635.38
1103	149	10.08.2020	2	282.86
1104	153	10.08.2020	2	329.32
1105	156	10.08.2020	2	699.51
1106	168	10.08.2020	1	227.27
1107	3	11.08.2020	2	226.41
1108	6	11.08.2020	2	148.66
1109	11	11.08.2020	1	250.00
1110	12	11.08.2020	1	192.31
1111	49	11.08.2020	2	113.31
1112	78	11.08.2020	2	338.82
1113	92	11.08.2020	1	208.33
1114	125	11.08.2020	2	162.86
1115	149	11.08.2020	2	282.86
1116	154	11.08.2020	1	131.58
1117	156	11.08.2020	1	166.67
1118	167	11.08.2020	1	222.22
1119	41	12.08.2020	1	250.00
1120	52	12.08.2020	2	559.38
1121	60	12.08.2020	2	316.32
1122	78	12.08.2020	1	133.33
1123	86	12.08.2020	2	450.00
1124	94	12.08.2020	1	16.02
1125	94	12.08.2020	2	92.82
1126	118	12.08.2020	1	642.86
1127	122	12.08.2020	1	1000.00
1128	122	12.08.2020	2	420.00
1129	132	12.08.2020	2	116.43
1130	138	12.08.2020	2	542.86
1131	140	12.08.2020	2	1058.91
1132	143	12.08.2020	2	748.47
1133	162	12.08.2020	1	375.00
1134	46	13.08.2020	2	662.02
1135	51	13.08.2020	1	1250.00
1136	54	13.08.2020	2	282.50
1137	56	13.08.2020	1	900.00
1138	81	13.08.2020	2	613.75
1139	88	13.08.2020	2	308.33
1140	92	13.08.2020	2	736.88
1141	114	13.08.2020	2	326.79
1142	129	13.08.2020	2	1310.63
1143	154	13.08.2020	1	131.58
1144	155	13.08.2020	2	1351.88
1145	172	13.08.2020	2	322.50
1146	183	13.08.2020	2	71.17
1147	26	14.08.2020	2	500.87
1148	81	14.08.2020	1	272.73
1149	92	14.08.2020	2	736.88
1150	138	14.08.2020	2	542.86
1151	140	14.08.2020	2	1058.91
1152	147	14.08.2020	2	1980.00
1153	170	14.08.2020	1	120.69
1154	175	14.08.2020	1	210.53
1155	5	15.08.2020	2	506.25
1156	37	15.08.2020	1	76.92
1157	68	15.08.2020	2	71.79
1158	68	15.08.2020	2	71.79
1159	73	15.08.2020	1	113.64
1160	87	15.08.2020	2	593.75
1161	91	15.08.2020	1	45.45
1162	93	15.08.2020	1	19.23
1163	111	15.08.2020	2	571.76
1164	113	15.08.2020	1	90.91
1165	122	15.08.2020	1	1000.00
1166	139	15.08.2020	1	300.00
1167	148	15.08.2020	1	222.22
1168	170	15.08.2020	1	120.69
1169	183	15.08.2020	2	71.17
1170	184	15.08.2020	1	416.67
1171	186	15.08.2020	2	322.50
1172	1	16.08.2020	2	2033.44
1173	26	16.08.2020	2	500.87
1174	27	16.08.2020	2	296.88
1175	30	16.08.2020	2	1298.86
1176	39	16.08.2020	1	500.00
1177	42	16.08.2020	2	1292.05
1178	52	16.08.2020	2	559.38
1179	58	16.08.2020	2	457.27
1180	67	16.08.2020	1	277.78
1181	71	16.08.2020	1	500.00
1182	78	16.08.2020	1	133.33
1183	129	16.08.2020	1	281.25
1184	130	16.08.2020	2	271.07
1185	132	16.08.2020	2	116.43
1186	141	16.08.2020	2	401.25
1187	142	16.08.2020	1	45.11
1188	149	16.08.2020	2	282.86
1189	3	17.08.2020	1	136.36
1190	5	17.08.2020	2	506.25
1191	12	17.08.2020	1	192.31
1192	23	17.08.2020	1	250.00
1193	36	17.08.2020	1	312.50
1194	48	17.08.2020	2	383.02
1195	54	17.08.2020	1	153.85
1196	69	17.08.2020	1	62.50
1197	78	17.08.2020	2	338.82
1198	105	17.08.2020	2	550.80
1199	118	17.08.2020	1	642.86
1200	126	17.08.2020	1	3000.00
1201	145	17.08.2020	1	22.73
1202	190	17.08.2020	2	126.82
1203	11	18.08.2020	1	250.00
1204	26	18.08.2020	2	500.87
1205	33	18.08.2020	1	125.00
1206	46	18.08.2020	2	662.02
1207	48	18.08.2020	1	153.85
1208	53	18.08.2020	1	187.50
1209	80	18.08.2020	2	894.64
1210	82	18.08.2020	1	61.43
1211	86	18.08.2020	2	450.00
1212	93	18.08.2020	2	86.54
1213	101	18.08.2020	1	333.33
1214	129	18.08.2020	2	1310.63
1215	167	18.08.2020	2	1468.42
1216	175	18.08.2020	2	1818.46
1217	180	18.08.2020	1	4500.00
1218	190	18.08.2020	2	126.82
1219	193	18.08.2020	1	500.00
1220	193	18.08.2020	2	340.00
1221	6	19.08.2020	1	41.67
1222	12	19.08.2020	1	192.31
1223	12	19.08.2020	2	862.50
1224	18	19.08.2020	2	713.51
1225	24	19.08.2020	2	634.92
1226	27	19.08.2020	2	296.88
1227	27	19.08.2020	2	296.88
1228	35	19.08.2020	2	230.29
1229	61	19.08.2020	2	2581.88
1230	69	19.08.2020	1	62.50
1231	70	19.08.2020	2	832.28
1232	76	19.08.2020	2	1496.25
1233	81	19.08.2020	2	613.75
1234	111	19.08.2020	1	666.67
1235	135	19.08.2020	1	227.27
1236	140	19.08.2020	2	1058.91
1237	143	19.08.2020	2	748.47
1238	153	19.08.2020	1	65.22
1239	162	19.08.2020	2	641.25
1240	171	19.08.2020	1	500.00
1241	184	19.08.2020	1	416.67
1242	190	19.08.2020	2	126.82
1243	35	20.08.2020	2	230.29
1244	53	20.08.2020	2	434.00
1245	54	20.08.2020	1	153.85
1246	70	20.08.2020	1	112.90
1247	84	20.08.2020	2	282.00
1248	97	20.08.2020	2	803.25
1249	106	20.08.2020	2	627.73
1250	139	20.08.2020	2	220.50
1251	148	20.08.2020	2	369.38
1252	177	20.08.2020	2	591.00
1253	18	21.08.2020	2	713.51
1254	56	21.08.2020	2	1231.88
1255	59	21.08.2020	2	687.59
1256	67	21.08.2020	2	517.05
1257	68	21.08.2020	1	100.00
1258	71	21.08.2020	1	500.00
1259	107	21.08.2020	1	125.00
1260	111	21.08.2020	2	571.76
1261	132	21.08.2020	2	116.43
1262	142	21.08.2020	2	51.68
1263	144	21.08.2020	2	532.50
1264	145	21.08.2020	2	189.17
1265	155	21.08.2020	2	1351.88
1266	156	21.08.2020	1	166.67
1267	168	21.08.2020	2	2910.00
1268	183	21.08.2020	2	71.17
1269	191	21.08.2020	2	1522.50
1270	204	21.08.2020	2	69.89
1271	205	21.08.2020	1	4500.00
1272	205	21.08.2020	2	1890.00
1273	12	22.08.2020	2	862.50
1274	24	22.08.2020	1	159.09
1275	26	22.08.2020	2	500.87
1276	35	22.08.2020	2	230.29
1277	37	22.08.2020	1	76.92
1278	52	22.08.2020	2	559.38
1279	56	22.08.2020	2	1231.88
1280	59	22.08.2020	2	687.59
1281	80	22.08.2020	1	500.00
1282	88	22.08.2020	1	250.00
1283	106	22.08.2020	2	627.73
1284	142	22.08.2020	2	51.68
1285	144	22.08.2020	2	532.50
1286	146	22.08.2020	2	76.47
1287	159	22.08.2020	2	428.90
1288	162	22.08.2020	1	375.00
1289	166	22.08.2020	2	1724.42
1290	175	22.08.2020	1	210.53
1291	175	22.08.2020	2	1818.46
1292	178	22.08.2020	1	700.00
1293	179	22.08.2020	1	375.00
1294	185	22.08.2020	2	297.79
1295	186	22.08.2020	2	322.50
1296	195	22.08.2020	2	577.50
1297	209	22.08.2020	2	239.82
1298	18	23.08.2020	2	713.51
1299	24	23.08.2020	1	159.09
1300	32	23.08.2020	2	148.13
1301	75	23.08.2020	2	1213.33
1302	108	23.08.2020	2	1590.00
1303	110	23.08.2020	1	83.33
1304	111	23.08.2020	2	571.76
1305	111	23.08.2020	2	571.76
1306	123	23.08.2020	1	125.00
1307	123	23.08.2020	1	125.00
1308	139	23.08.2020	1	300.00
1309	142	23.08.2020	2	51.68
1310	144	23.08.2020	1	1500.00
1311	167	23.08.2020	2	1468.42
1312	169	23.08.2020	2	4185.00
1313	193	23.08.2020	2	340.00
1314	194	23.08.2020	1	4000.00
1315	194	23.08.2020	2	1680.00
1316	196	23.08.2020	2	384.30
1317	197	23.08.2020	2	219.81
1318	201	23.08.2020	1	5000.00
1319	31	24.08.2020	2	344.21
1320	34	24.08.2020	1	11.76
1321	41	24.08.2020	2	704.57
1322	64	24.08.2020	2	83.01
1323	67	24.08.2020	2	517.05
1324	68	24.08.2020	2	71.79
1325	68	24.08.2020	2	71.79
1326	79	24.08.2020	2	1608.33
1327	92	24.08.2020	1	208.33
1328	98	24.08.2020	2	2075.00
1329	108	24.08.2020	1	250.00
1330	116	24.08.2020	1	210.53
1331	129	24.08.2020	2	1310.63
1332	137	24.08.2020	2	1161.56
1333	146	24.08.2020	1	130.79
1334	156	24.08.2020	2	699.51
1335	162	24.08.2020	1	375.00
1336	163	24.08.2020	2	398.82
1337	166	24.08.2020	2	1724.42
1338	173	24.08.2020	1	166.67
1339	175	24.08.2020	1	210.53
1340	191	24.08.2020	2	1522.50
1341	201	24.08.2020	2	2100.00
1342	203	24.08.2020	1	187.50
1343	83	25.08.2020	2	630.00
1344	84	25.08.2020	2	282.00
1345	97	25.08.2020	2	803.25
1346	105	25.08.2020	2	550.80
1347	110	25.08.2020	1	83.33
1348	127	25.08.2020	2	876.00
1349	128	25.08.2020	1	250.00
1350	138	25.08.2020	1	153.85
1351	142	25.08.2020	1	45.11
1352	150	25.08.2020	2	1080.00
1353	154	25.08.2020	2	454.55
1354	154	25.08.2020	2	454.55
1355	160	25.08.2020	2	2950.00
1356	175	25.08.2020	1	210.53
1357	184	25.08.2020	1	416.67
1358	190	25.08.2020	2	126.82
1359	192	25.08.2020	1	4000.00
1360	198	25.08.2020	2	556.36
1361	200	25.08.2020	1	375.00
1362	203	25.08.2020	2	232.50
1363	210	25.08.2020	1	750.00
1364	213	25.08.2020	1	83.33
1365	3	26.08.2020	1	136.36
1366	37	26.08.2020	2	247.50
1367	54	26.08.2020	2	282.50
1368	70	26.08.2020	1	112.90
1369	88	26.08.2020	2	308.33
1370	93	26.08.2020	2	86.54
1371	94	26.08.2020	2	92.82
1372	113	26.08.2020	1	90.91
1373	156	26.08.2020	2	699.51
1374	158	26.08.2020	2	1421.25
1375	163	26.08.2020	2	398.82
1376	187	26.08.2020	1	500.00
1377	188	26.08.2020	2	250.21
1378	193	26.08.2020	2	340.00
1379	197	26.08.2020	1	23.81
1380	207	26.08.2020	2	585.58
1381	211	26.08.2020	2	1253.57
1382	213	26.08.2020	1	83.33
1383	217	26.08.2020	1	4500.00
1384	217	26.08.2020	2	1890.00
1385	5	27.08.2020	1	166.67
1386	6	27.08.2020	2	148.66
1387	37	27.08.2020	2	247.50
1388	44	27.08.2020	2	1080.00
1389	56	27.08.2020	2	1231.88
1390	60	27.08.2020	2	316.32
1391	68	27.08.2020	2	71.79
1392	83	27.08.2020	2	630.00
1393	123	27.08.2020	1	125.00
1394	139	27.08.2020	1	300.00
1395	149	27.08.2020	1	666.67
1396	151	27.08.2020	2	889.77
1397	158	27.08.2020	2	1421.25
1398	162	27.08.2020	1	375.00
1399	163	27.08.2020	2	398.82
1400	190	27.08.2020	2	126.82
1401	196	27.08.2020	2	384.30
1402	203	27.08.2020	2	232.50
1403	209	27.08.2020	1	500.00
1404	26	28.08.2020	2	500.87
1405	41	28.08.2020	2	704.57
1406	49	28.08.2020	1	91.34
1407	53	28.08.2020	2	434.00
1408	67	28.08.2020	2	517.05
1409	73	28.08.2020	1	113.64
1410	84	28.08.2020	2	282.00
1411	92	28.08.2020	1	208.33
1412	111	28.08.2020	1	666.67
1413	111	28.08.2020	2	571.76
1414	123	28.08.2020	1	125.00
1415	128	28.08.2020	1	250.00
1416	147	28.08.2020	1	1500.00
1417	148	28.08.2020	2	369.38
1418	153	28.08.2020	1	65.22
1419	163	28.08.2020	2	398.82
1420	183	28.08.2020	2	71.17
1421	190	28.08.2020	2	126.82
1422	198	28.08.2020	2	556.36
1423	203	28.08.2020	1	187.50
1424	208	28.08.2020	2	309.66
1425	221	28.08.2020	1	2500.00
1426	221	28.08.2020	2	1050.00
1427	222	28.08.2020	2	215.67
1428	6	29.08.2020	2	148.66
1429	18	29.08.2020	2	713.51
1430	27	29.08.2020	1	416.67
1431	52	29.08.2020	2	559.38
1432	67	29.08.2020	2	517.05
1433	69	29.08.2020	2	103.50
1434	78	29.08.2020	2	338.82
1435	103	29.08.2020	2	174.38
1436	110	29.08.2020	1	83.33
1437	118	29.08.2020	1	642.86
1438	125	29.08.2020	1	1000.00
1439	125	29.08.2020	2	162.86
1440	134	29.08.2020	2	890.77
1441	157	29.08.2020	2	377.87
1442	165	29.08.2020	1	281.25
1443	168	29.08.2020	2	2910.00
1444	188	29.08.2020	1	153.85
1445	188	29.08.2020	2	250.21
1446	192	29.08.2020	2	1680.00
1447	196	29.08.2020	2	384.30
1448	197	29.08.2020	1	23.81
1449	204	29.08.2020	1	25.00
1450	208	29.08.2020	2	309.66
1451	223	29.08.2020	2	858.75
1452	7	30.08.2020	1	52.63
1453	35	30.08.2020	2	230.29
1454	56	30.08.2020	1	900.00
1455	67	30.08.2020	2	517.05
1456	134	30.08.2020	1	166.67
1457	174	30.08.2020	1	88.24
1458	207	30.08.2020	2	585.58
1459	219	30.08.2020	1	35.68
1460	3	31.08.2020	2	226.41
1461	5	31.08.2020	1	166.67
1462	6	31.08.2020	2	148.66
1463	9	31.08.2020	2	3240.00
1464	9	31.08.2020	2	3240.00
1465	23	31.08.2020	2	65.27
1466	35	31.08.2020	1	83.33
1467	35	31.08.2020	1	83.33
1468	46	31.08.2020	2	662.02
1469	49	31.08.2020	2	113.31
1470	82	31.08.2020	1	61.43
1471	89	31.08.2020	2	238.75
1472	89	31.08.2020	2	238.75
1473	94	31.08.2020	2	92.82
1474	102	31.08.2020	2	635.38
1475	108	31.08.2020	2	1590.00
1476	127	31.08.2020	2	876.00
1477	129	31.08.2020	2	1310.63
1478	156	31.08.2020	2	699.51
1479	181	31.08.2020	1	2000.00
1480	199	31.08.2020	1	47.62
1481	199	31.08.2020	2	150.79
1482	202	31.08.2020	1	204.55
1483	204	31.08.2020	2	69.89
1484	227	31.08.2020	1	1666.67
1485	27	01.09.2020	2	296.88
1486	35	01.09.2020	2	230.29
1487	52	01.09.2020	2	559.38
1488	58	01.09.2020	2	457.27
1489	68	01.09.2020	2	71.79
1490	87	01.09.2020	2	593.75
1491	103	01.09.2020	2	174.38
1492	106	01.09.2020	2	627.73
1493	130	01.09.2020	2	271.07
1494	149	01.09.2020	1	666.67
1495	172	01.09.2020	1	1500.00
1496	172	01.09.2020	2	322.50
1497	176	01.09.2020	2	1417.50
1498	185	01.09.2020	2	297.79
1499	193	01.09.2020	2	340.00
1500	195	01.09.2020	2	577.50
1501	200	01.09.2020	2	1980.00
1502	224	01.09.2020	1	227.27
1503	12	02.09.2020	2	862.50
1504	24	02.09.2020	1	159.09
1505	32	02.09.2020	2	148.13
1506	41	02.09.2020	2	704.57
1507	56	02.09.2020	1	900.00
1508	105	02.09.2020	2	550.80
1509	116	02.09.2020	1	210.53
1510	138	02.09.2020	2	542.86
1511	141	02.09.2020	1	166.67
1512	186	02.09.2020	2	322.50
1513	187	02.09.2020	2	307.50
1514	193	02.09.2020	2	340.00
1515	198	02.09.2020	1	2000.00
1516	199	02.09.2020	1	47.62
1517	199	02.09.2020	2	150.79
1518	202	02.09.2020	2	590.63
1519	210	02.09.2020	2	393.75
1520	212	02.09.2020	1	1250.00
1521	215	02.09.2020	2	520.00
1522	216	02.09.2020	1	129.63
1523	223	02.09.2020	2	858.75
1524	225	02.09.2020	2	567.00
1525	6	03.09.2020	2	148.66
1526	67	03.09.2020	2	517.05
1527	76	03.09.2020	2	1496.25
1528	78	03.09.2020	2	338.82
1529	80	03.09.2020	2	894.64
1530	113	03.09.2020	2	239.40
1531	127	03.09.2020	1	2000.00
1532	129	03.09.2020	2	1310.63
1533	141	03.09.2020	1	166.67
1534	141	03.09.2020	1	166.67
1535	143	03.09.2020	1	178.57
1536	143	03.09.2020	1	178.57
1537	159	03.09.2020	1	61.65
1538	168	03.09.2020	1	227.27
1539	169	03.09.2020	1	2250.00
1540	204	03.09.2020	2	69.89
1541	214	03.09.2020	2	97.50
1542	3	04.09.2020	2	226.41
1543	6	04.09.2020	2	148.66
1544	7	04.09.2020	1	52.63
1545	12	04.09.2020	1	192.31
1546	48	04.09.2020	2	383.02
1547	54	04.09.2020	1	153.85
1548	111	04.09.2020	2	571.76
1549	118	04.09.2020	2	1642.50
1550	126	04.09.2020	2	873.00
1551	134	04.09.2020	1	166.67
1552	141	04.09.2020	1	166.67
1553	144	04.09.2020	2	532.50
1554	156	04.09.2020	2	699.51
1555	158	04.09.2020	2	1421.25
1556	159	04.09.2020	1	61.65
1557	166	04.09.2020	2	1724.42
1558	172	04.09.2020	2	322.50
1559	179	04.09.2020	1	375.00
1560	181	04.09.2020	2	1560.00
1561	183	04.09.2020	2	71.17
1562	184	04.09.2020	2	2250.00
1563	202	04.09.2020	2	590.63
1564	208	04.09.2020	1	18.49
1565	210	04.09.2020	2	393.75
1566	223	04.09.2020	1	266.67
1567	228	04.09.2020	2	793.93
1568	23	05.09.2020	2	65.27
1569	35	05.09.2020	2	230.29
1570	41	05.09.2020	2	704.57
1571	49	05.09.2020	2	113.31
1572	68	05.09.2020	2	71.79
1573	81	05.09.2020	2	613.75
1574	83	05.09.2020	1	200.00
1575	84	05.09.2020	2	282.00
1576	84	05.09.2020	2	282.00
1577	106	05.09.2020	2	627.73
1578	125	05.09.2020	2	162.86
