id	user_id	issuance_date	return_date	actual_return_date	body	percent
455	1000	10.11.2020	24.11.2020	25.11.2020	1000	435
456	1077	10.11.2020	24.11.2020	10.11.2020	1500	630
457	1144	10.11.2020	24.11.2020		3000	28935
458	173	11.11.2020	25.11.2020	21.11.2020	2500	1050
459	192	11.11.2020	25.11.2020	29.11.2021	5000	29775
460	469	11.11.2020	25.11.2020	15.11.2021	1000	5745
461	995	11.11.2020	25.11.2020	21.11.2021	2000	11670
462	1111	11.11.2020	25.11.2020	14.11.2021	2500	14325
463	189	12.11.2020	26.11.2020	15.11.2021	2500	14325
464	597	12.11.2020	26.11.2020	22.11.2020	1000	420
465	1071	12.11.2020	26.11.2020	28.11.2021	3500	20737.5
466	233	13.11.2020	27.11.2020	28.11.2021	1500	8865
467	558	13.11.2020	27.11.2020		3500	33600
468	612	13.11.2020	27.11.2020	16.11.2021	4500	25785
469	664	13.11.2020	27.11.2020	13.11.2020	1000	420
470	961	13.11.2020	27.11.2020	16.11.2020	1000	420
471	1113	13.11.2020	27.11.2020	14.11.2020	2500	1050
472	667	14.11.2020	28.11.2020	22.11.2021	5000	29025
473	731	14.11.2020	28.11.2020	16.11.2020	4000	1680
474	996	14.11.2020	28.11.2020	15.11.2021	5000	28500
475	1039	14.11.2020	28.11.2020	14.11.2020	500	210
476	1094	14.11.2020	28.11.2020	14.11.2020	2000	840
477	1125	14.11.2020	28.11.2020	20.11.2020	4500	1890
478	742	15.11.2020	29.11.2020	28.11.2021	2500	14700
479	990	15.11.2020	29.11.2020	16.11.2020	4000	1680
480	1103	15.11.2020	29.11.2020	20.11.2021	3500	20160
481	1139	15.11.2020	29.11.2020	27.11.2021	5000	29325
482	1154	15.11.2020	29.11.2020	18.11.2021	1000	5730
483	62	16.11.2020	30.11.2020	27.11.2021	2500	14625
484	356	16.11.2020	30.11.2020	22.11.2021	4000	23100
485	427	16.11.2020	30.11.2020	25.11.2021	5000	29100
486	532	16.11.2020	30.11.2020	24.11.2020	1500	630
487	783	16.11.2020	30.11.2020	24.11.2021	1000	5805
488	934	16.11.2020	30.11.2020	21.11.2021	2500	14400
489	1162	16.11.2020	30.11.2020	26.11.2021	1500	8752.5
490	1183	16.11.2020	30.11.2020	26.11.2021	3500	20422.5
491	714	17.11.2020	01.12.2020	18.11.2020	4500	1890
492	905	17.11.2020	01.12.2020	24.11.2021	3000	17370
493	950	17.11.2020	01.12.2020	19.11.2021	500	2857.5
494	1077	17.11.2020	01.12.2020	26.11.2020	2500	1050
495	1085	17.11.2020	01.12.2020	18.11.2021	4500	25650
496	1093	17.11.2020	01.12.2020	28.11.2021	4500	26325
497	1134	17.11.2020	01.12.2020	19.11.2020	2500	1050
498	1175	17.11.2020	01.12.2020	20.11.2020	4000	1680
499	552	18.11.2020	02.12.2020	27.11.2020	3500	1470
500	556	18.11.2020	02.12.2020	19.11.2021	2500	14250
501	751	18.11.2020	02.12.2020	22.11.2021	5000	28725
502	993	18.11.2020	02.12.2020	25.11.2020	5000	2100
503	1120	18.11.2020	02.12.2020	24.11.2020	4000	1680
504	1177	18.11.2020	02.12.2020	24.11.2021	3000	17325
505	748	19.11.2020	03.12.2020	22.11.2021	3500	20055
506	823	19.11.2020	03.12.2020	19.11.2020	2000	840
507	921	19.11.2020	03.12.2020		2000	19020
508	1000	19.11.2020	03.12.2020	19.11.2021	500	2842.5
509	1157	19.11.2020	03.12.2020	20.11.2020	2500	1050
510	1170	19.11.2020	03.12.2020	19.11.2020	2500	1050
511	1191	19.11.2020	03.12.2020	21.11.2020	2000	840
512	286	20.11.2020	04.12.2020	24.11.2021	2000	11490
513	779	20.11.2020	04.12.2020	24.11.2021	1500	8617.5
514	878	20.11.2020	04.12.2020	22.11.2020	1500	630
515	1155	20.11.2020	04.12.2020	27.11.2020	1500	630
516	247	21.11.2020	05.12.2020	25.11.2021	2000	11490
517	293	21.11.2020	05.12.2020	26.11.2020	1500	630
518	953	21.11.2020	05.12.2020	27.11.2021	2000	11550
519	1074	21.11.2020	05.12.2020	23.11.2020	5000	2100
520	1173	21.11.2020	05.12.2020	27.11.2020	3000	1260
521	898	22.11.2020	06.12.2020	26.11.2021	2000	11490
522	1110	22.11.2020	06.12.2020	27.11.2021	3000	17280
523	1120	22.11.2020	06.12.2020	27.11.2020	1500	630
524	826	23.11.2020	07.12.2020	25.11.2021	3000	17145
525	1006	23.11.2020	07.12.2020	25.11.2021	4500	25717.5
526	1136	23.11.2020	07.12.2020		1500	14175
527	1176	23.11.2020	07.12.2020	23.11.2021	5000	28425
528	1195	23.11.2020	07.12.2020	26.11.2020	4500	1890
529	465	24.11.2020	08.12.2020	27.11.2021	500	2865
530	578	24.11.2020	08.12.2020	26.11.2021	1000	5715
531	713	24.11.2020	08.12.2020	27.11.2021	1000	5730
532	755	24.11.2020	08.12.2020		4500	42457.5
533	800	24.11.2020	08.12.2020	26.11.2020	1500	630
534	828	24.11.2020	08.12.2020	29.11.2020	2000	840
535	928	24.11.2020	08.12.2020	25.11.2020	1000	420
536	931	24.11.2020	08.12.2020	29.11.2020	3500	1470
537	1199	24.11.2020	08.12.2020	24.11.2020	3000	1260
538	1201	24.11.2020	08.12.2020	24.11.2021	3000	17055
539	1204	24.11.2020	08.12.2020	26.11.2021	2000	11430
540	163	25.11.2020	09.12.2020	28.11.2020	3500	1470
541	230	25.11.2020	09.12.2020	25.11.2021	5000	28425
542	909	25.11.2020	09.12.2020	28.11.2020	1500	630
543	948	25.11.2020	09.12.2020	29.11.2021	1500	8617.5
544	1126	25.11.2020	09.12.2020	27.11.2021	500	2857.5
545	1141	25.11.2020	09.12.2020	26.11.2021	1000	5700
546	1161	25.11.2020	09.12.2020	27.11.2020	1000	420
547	1172	25.11.2020	09.12.2020	27.11.2021	3500	20002.5
548	1192	25.11.2020	09.12.2020	28.11.2021	2000	11460
549	1202	25.11.2020	09.12.2020	28.11.2021	2500	14325
550	898	26.11.2020	10.12.2020	28.11.2020	2000	840
551	1013	26.11.2020	10.12.2020	28.11.2021	4000	22860
552	1050	26.11.2020	10.12.2020	28.11.2020	4000	1680
553	1102	26.11.2020	10.12.2020	29.11.2021	3000	17190
554	1138	26.11.2020	10.12.2020	28.11.2021	500	2857.5
555	1190	26.11.2020	10.12.2020		4000	37620
556	1190	26.11.2020	10.12.2020	26.11.2021	2500	14212.5
557	1194	26.11.2020	10.12.2020	28.11.2020	2000	840
558	1205	26.11.2020	10.12.2020	27.11.2020	1000	420
559	442	27.11.2020	11.12.2020	29.11.2021	3000	17145
560	752	27.11.2020	11.12.2020	27.11.2021	1500	8527.5
561	889	27.11.2020	11.12.2020	29.11.2020	4500	1890
562	961	27.11.2020	11.12.2020	27.11.2020	1500	630
563	1148	27.11.2020	11.12.2020		4500	42255
564	1159	27.11.2020	11.12.2020		1000	9390
565	1200	27.11.2020	11.12.2020	28.11.2020	1500	630
566	1207	27.11.2020	11.12.2020	29.11.2020	500	210
567	1209	27.11.2020	11.12.2020	28.11.2020	4000	1680
568	1207	28.11.2020	12.12.2020	29.11.2020	4000	1680
569	1210	28.11.2020	12.12.2020	29.11.2020	1000	420
570	397	29.11.2020	13.12.2020	29.11.2021	4500	25582.5
571	621	29.11.2020	13.12.2020	29.11.2020	4000	1680
572	984	29.11.2020	13.12.2020	29.11.2021	1000	5685
573	1025	29.11.2020	13.12.2020	29.11.2020	2000	840
574	1150	29.11.2020	13.12.2020	29.11.2021	2000	11370
575	1172	29.11.2020	13.12.2020	29.11.2021	4000	22740
576	1185	29.11.2020	13.12.2020	29.11.2020	1000	420
577	1206	29.11.2020	13.12.2020	29.11.2021	2500	14212.5
578	1210	29.11.2020	13.12.2020		1500	14040
579	1214	29.11.2020	13.12.2020	29.11.2021	3500	19897.5
580	1215	29.11.2020	13.12.2020	29.11.2021	2000	11370
581	1216	29.11.2020	13.12.2020	29.11.2021	3500	19897.5
582	712	30.11.2020	14.12.2020	30.11.2021	1000	5685
583	1004	30.11.2020	14.12.2020	30.11.2020	4000	1680
584	1217	30.11.2020	14.12.2020	30.11.2020	3500	1470
585	1219	30.11.2020	14.12.2020	30.11.2021	2500	14212.5
586	1220	30.11.2020	14.12.2020	30.11.2020	2000	840
587	1221	30.11.2020	14.12.2020	30.11.2020	1000	420
588	1248	09.12.2020	23.12.2020	12.12.2021	1500	8595
589	1246	13.12.2020	27.12.2020		500	4575
590	1262	13.12.2020	27.12.2020	26.12.2020	2500	1050
591	1231	15.12.2020	29.12.2020	27.12.2021	2500	14662.5
592	1258	16.12.2020	30.12.2020	25.12.2020	1500	630
593	1225	17.12.2020	31.12.2020		4000	36360
594	1262	17.12.2020	31.12.2020	22.12.2021	3500	20160
595	1231	18.12.2020	01.01.2021	26.12.2020	5000	2100
596	1241	18.12.2020	01.01.2021	28.12.2021	1000	5835
597	1236	20.12.2020	03.01.2021	26.12.2020	3500	1470
598	1288	20.12.2020	03.01.2021	24.12.2021	1500	8617.5
599	1230	21.12.2020	04.01.2021	27.12.2020	4000	1680
600	1267	21.12.2020	04.01.2021	27.12.2021	1000	5775
601	1291	21.12.2020	04.01.2021	27.12.2021	1000	5775
602	1295	21.12.2020	04.01.2021	21.12.2020	2500	1050
603	1254	22.12.2020	05.01.2021	26.12.2020	1000	420
604	1259	23.12.2020	06.01.2021	25.12.2020	2500	1050
605	1289	24.12.2020	07.01.2021	26.12.2021	500	2857.5
606	1228	25.12.2020	08.01.2021		3000	26910
607	1296	25.12.2020	08.01.2021	28.12.2021	2500	14325
608	1316	25.12.2020	08.01.2021	29.12.2021	1500	8617.5
609	1320	26.12.2020	09.01.2021	29.12.2021	1000	5730
610	1254	27.12.2020	10.01.2021	27.12.2020	1000	420
611	1314	27.12.2020	10.01.2021	27.12.2021	3500	19897.5
612	1322	27.12.2020	10.01.2021	27.12.2020	2000	840
613	1331	27.12.2020	10.01.2021	28.12.2020	3500	1470
614	1234	28.12.2020	11.01.2021	29.12.2021	1000	5700
615	1268	28.12.2020	11.01.2021	30.12.2020	500	210
616	1274	29.12.2020	12.01.2021	30.12.2020	2500	1050
617	1290	29.12.2020	12.01.2021	30.12.2020	1500	630
618	1314	29.12.2020	12.01.2021	30.12.2021	3500	19950
619	1327	29.12.2020	12.01.2021	30.12.2021	1000	5700
620	1328	29.12.2020	12.01.2021	30.12.2021	4500	25650
621	1330	29.12.2020	12.01.2021	30.12.2021	4000	22800
622	1336	29.12.2020	12.01.2021	29.12.2021	1500	8527.5
623	1338	29.12.2020	12.01.2021	29.12.2021	4000	22740
624	1282	30.12.2020	13.01.2021	30.12.2020	3000	1260
625	1300	30.12.2020	13.01.2021	30.12.2020	1000	420
626	1301	30.12.2020	13.01.2021		4500	40027.5
627	1326	30.12.2020	13.01.2021	30.12.2020	1000	420
628	1329	30.12.2020	13.01.2021	30.12.2021	500	2842.5
629	1335	30.12.2020	13.01.2021	30.12.2021	3000	17055
630	1336	30.12.2020	13.01.2021	30.12.2020	1000	420
631	1336	30.12.2020	13.01.2021	30.12.2021	4500	25582.5
632	1339	30.12.2020	13.01.2021	30.12.2021	3000	17055
633	1343	30.12.2020	13.01.2021	30.12.2020	1000	420
634	26	09.01.2021	23.01.2021	16.11.2021	3500	17062.5
635	1377	11.01.2021	25.01.2021	16.05.2021	3500	7297.5
636	39	12.01.2021	26.01.2021		2500	21750
637	1360	15.01.2021	29.01.2021	22.09.2021	4500	17820
638	1401	15.01.2021	29.01.2021	29.07.2021	4000	12540
639	1384	18.01.2021	01.02.2021	15.09.2021	2500	9525
640	1373	20.01.2021	03.02.2021	13.10.2021	4000	16800
641	96	28.01.2021	11.02.2021	30.01.2021	4500	1890
642	1446	29.01.2021	12.02.2021	06.05.2021	1000	1665
643	122	30.01.2021	13.02.2021	27.09.2021	500	1905
644	1388	30.01.2021	13.02.2021	14.08.2021	1000	3150
645	1448	30.01.2021	13.02.2021	03.07.2021	3500	8820
646	1442	01.02.2021	15.02.2021	02.07.2021	1000	2475
647	90	03.02.2021	17.02.2021	19.05.2021	500	892.5
648	1348	03.02.2021	17.02.2021	23.10.2021	2000	8280
649	1456	03.02.2021	17.02.2021	23.08.2021	1000	3225
650	1372	04.02.2021	18.02.2021	05.06.2021	3500	7087.5
651	1438	04.02.2021	18.02.2021	25.10.2021	500	2077.5
652	138	05.02.2021	19.02.2021	05.07.2021	2500	6150
653	29	06.02.2021	20.02.2021	31.07.2021	3500	9922.5
654	1404	07.02.2021	21.02.2021	13.08.2021	1000	3015
655	1424	08.02.2021	22.02.2021	03.07.2021	2500	5962.5
656	1387	12.02.2021	26.02.2021	22.05.2021	2500	4237.5
657	1398	13.02.2021	27.02.2021	27.08.2021	2500	7837.5
658	1423	14.02.2021	28.02.2021	20.06.2021	1500	3150
659	1459	14.02.2021	28.02.2021	23.07.2021	1500	3892.5
660	174	15.02.2021	01.03.2021	17.02.2021	4500	1890
661	1444	15.02.2021	01.03.2021		2000	16380
662	1514	16.02.2021	02.03.2021	03.10.2021	2500	9112.5
663	1432	18.02.2021	04.03.2021		5000	40725
664	1522	20.02.2021	06.03.2021	15.08.2021	500	1425
665	1399	21.02.2021	07.03.2021	30.09.2021	3000	10575
666	1532	22.02.2021	08.03.2021	10.09.2021	1500	4815
667	1539	23.02.2021	09.03.2021		4000	32280
668	206	24.02.2021	10.03.2021		1500	12082.5
669	1517	25.02.2021	11.03.2021	10.05.2021	4000	5280
670	160	26.02.2021	12.03.2021	24.03.2021	3500	2100
671	216	26.02.2021	12.03.2021	20.05.2021	3500	5092.5
672	1496	26.02.2021	12.03.2021		5000	40125
673	1549	26.02.2021	12.03.2021	25.08.2021	5000	14550
674	1551	26.02.2021	12.03.2021		500	4012.5
675	222	27.02.2021	13.03.2021	23.05.2021	500	742.5
676	1502	27.02.2021	13.03.2021	14.07.2021	1500	3397.5
677	1461	02.03.2021	16.03.2021	14.08.2021	2500	6712.5
678	106	03.03.2021	17.03.2021		1500	11925
679	138	03.03.2021	17.03.2021	16.06.2021	3500	6247.5
680	1518	04.03.2021	18.03.2021	23.07.2021	1500	3487.5
681	1463	06.03.2021	20.03.2021	29.08.2021	5000	14250
682	1522	06.03.2021	20.03.2021	25.08.2021	1000	2790
683	1359	07.03.2021	21.03.2021	29.09.2021	4000	13200
684	78	09.03.2021	23.03.2021		2000	15720
685	62	11.03.2021	25.03.2021	08.06.2021	3000	4635
686	1578	12.03.2021	26.03.2021	23.06.2021	3500	6142.5
687	249	14.03.2021	28.03.2021		2000	15570
688	1346	14.03.2021	28.03.2021	06.11.2021	1000	3765
689	1508	14.03.2021	28.03.2021		2500	19462.5
690	1539	14.03.2021	28.03.2021	09.09.2021	3000	8685
691	1561	15.03.2021	29.03.2021	09.09.2021	1500	4320
692	1401	16.03.2021	30.03.2021	01.07.2021	2000	3630
693	1494	16.03.2021	30.03.2021	16.03.2021	2500	1050
694	1631	17.03.2021	31.03.2021	19.08.2021	5000	12675
695	245	18.03.2021	01.04.2021	27.10.2021	1000	3555
696	1372	18.03.2021	01.04.2021	28.03.2021	500	210
697	1617	18.03.2021	01.04.2021	30.09.2021	1500	4725
698	1525	20.03.2021	03.04.2021	23.11.2021	5000	19650
699	60	21.03.2021	04.04.2021	07.04.2021	4000	1860
700	1603	21.03.2021	04.04.2021		3500	26880
701	272	22.03.2021	05.04.2021	21.04.2021	5000	3300
702	1366	23.03.2021	06.04.2021	24.03.2021	5000	2100
703	1619	23.03.2021	06.04.2021	08.05.2021	1500	1350
704	1473	24.03.2021	07.04.2021	24.05.2021	2000	2250
705	291	25.03.2021	08.04.2021	19.07.2021	3500	6825
706	1642	25.03.2021	08.04.2021	17.06.2021	4000	5880
707	219	26.03.2021	09.04.2021	01.10.2021	3000	9135
708	1422	26.03.2021	09.04.2021	17.08.2021	2000	4740
709	1551	26.03.2021	09.04.2021		4500	34222.5
710	161	27.03.2021	10.04.2021	18.09.2021	3000	8505
711	312	27.03.2021	10.04.2021		4500	34155
712	1458	27.03.2021	10.04.2021	28.10.2021	4000	13740
713	1491	27.03.2021	10.04.2021	25.08.2021	4500	11137.5
714	1655	27.03.2021	10.04.2021	30.10.2021	500	1732.5
715	1675	27.03.2021	10.04.2021	26.11.2021	4500	17415
716	1500	28.03.2021	11.04.2021	06.07.2021	3000	5130
717	1617	28.03.2021	11.04.2021	28.06.2021	1000	1590
718	1673	28.03.2021	11.04.2021		1000	7575
719	176	29.03.2021	12.04.2021	17.09.2021	3000	8370
720	1409	29.03.2021	12.04.2021	01.10.2021	3500	10500
721	267	30.03.2021	13.04.2021		5000	37725
722	1688	30.03.2021	13.04.2021	30.09.2021	2500	7425
723	8	31.03.2021	14.04.2021	06.07.2021	4000	6660
724	1410	01.04.2021	15.04.2021	06.09.2021	5000	12900
725	1566	01.04.2021	15.04.2021	13.10.2021	1000	3135
726	1605	01.04.2021	15.04.2021	18.09.2021	2000	5520
727	43	02.04.2021	16.04.2021	09.10.2021	5000	15300
728	1656	02.04.2021	16.04.2021	17.04.2021	3000	1305
729	179	03.04.2021	17.04.2021	13.04.2021	1000	420
730	1531	03.04.2021	17.04.2021	10.08.2021	5000	10725
731	1593	03.04.2021	17.04.2021		3500	26197.5
732	1415	04.04.2021	18.04.2021	08.07.2021	4000	6540
733	1514	04.04.2021	18.04.2021	17.11.2021	1000	3615
734	1551	04.04.2021	18.04.2021	23.06.2021	5000	7050
735	339	06.04.2021	20.04.2021	14.05.2021	2500	1950
736	348	06.04.2021	20.04.2021		3500	26040
737	249	07.04.2021	21.04.2021	08.06.2021	4000	4560
738	234	08.04.2021	22.04.2021	20.06.2021	2500	3262.5
739	1398	09.04.2021	23.04.2021	03.08.2021	3000	5850
740	1555	09.04.2021	23.04.2021	22.06.2021	3500	4620
741	1706	10.04.2021	24.04.2021		1500	11070
742	169	11.04.2021	25.04.2021	12.04.2021	2000	840
743	1514	12.04.2021	26.04.2021		4500	33075
744	1358	13.04.2021	27.04.2021	31.08.2021	2500	5775
745	1532	13.04.2021	27.04.2021	22.10.2021	2500	7725
746	1394	14.04.2021	28.04.2021		1500	10980
747	1738	14.04.2021	28.04.2021	12.05.2021	2000	1260
748	328	15.04.2021	29.04.2021	09.06.2021	2500	2587.5
749	380	15.04.2021	29.04.2021	29.06.2021	3500	4672.5
750	1581	15.04.2021	29.04.2021		3500	25567.5
751	1697	15.04.2021	29.04.2021	20.07.2021	1000	1650
752	1408	16.04.2021	30.04.2021		2500	18225
753	1722	16.04.2021	30.04.2021	13.05.2021	1500	922.5
754	1429	17.04.2021	01.05.2021		2500	18187.5
755	1679	17.04.2021	01.05.2021		1500	10912.5
756	1748	17.04.2021	01.05.2021		3000	21825
757	1400	18.04.2021	02.05.2021	16.05.2021	2000	1260
758	1727	18.04.2021	02.05.2021	06.09.2021	5000	11625
759	1763	18.04.2021	02.05.2021	29.08.2021	2500	5512.5
760	1748	20.04.2021	04.05.2021	15.11.2021	1000	3345
761	1751	20.04.2021	04.05.2021	22.08.2021	5000	10350
762	1753	20.04.2021	04.05.2021		1000	7230
763	194	21.04.2021	05.05.2021	17.08.2021	4000	7920
764	1368	21.04.2021	05.05.2021	25.05.2021	1000	720
765	1570	21.04.2021	05.05.2021		3500	25252.5
766	1764	21.04.2021	05.05.2021	16.05.2021	3500	2047.5
767	86	24.04.2021	08.05.2021	17.09.2021	4500	10800
768	242	24.04.2021	08.05.2021	23.09.2021	4000	9960
769	1422	24.04.2021	08.05.2021	05.07.2021	2500	3225
770	1372	25.04.2021	09.05.2021		2500	17887.5
771	1401	25.04.2021	09.05.2021	23.05.2021	2500	1575
772	1666	25.04.2021	09.05.2021	19.07.2021	3000	4455
773	1765	25.04.2021	09.05.2021	06.09.2021	4000	8880
774	168	26.04.2021	10.05.2021		3500	24990
775	290	26.04.2021	10.05.2021	14.07.2021	4500	6277.5
776	402	26.04.2021	10.05.2021	04.05.2021	4000	1680
777	416	26.04.2021	10.05.2021	27.07.2021	3500	5565
778	1531	26.04.2021	10.05.2021	28.08.2021	500	1035
779	1781	26.04.2021	10.05.2021	29.07.2021	4500	7290
780	1794	26.04.2021	10.05.2021	10.10.2021	3500	9502.5
781	1355	27.04.2021	11.05.2021	09.10.2021	500	1342.5
782	1620	27.04.2021	11.05.2021	08.10.2021	4000	10680
783	1733	27.04.2021	11.05.2021	26.08.2021	5000	10125
784	1748	27.04.2021	11.05.2021		2000	14250
785	1653	29.04.2021	13.05.2021	21.05.2021	3000	1620
786	22	30.04.2021	14.05.2021		5000	35400
787	1816	30.04.2021	14.05.2021	31.05.2021	1500	1012.5
788	1817	30.04.2021	14.05.2021		3500	24780
789	356	01.05.2021	15.05.2021	11.11.2021	1500	4680
790	1720	01.05.2021	15.05.2021	20.05.2021	500	247.5
791	1769	01.05.2021	15.05.2021	08.08.2021	5000	8475
792	1380	02.05.2021	16.05.2021	06.11.2021	3500	10605
793	1818	02.05.2021	16.05.2021	23.10.2021	4500	12690
794	1789	03.05.2021	17.05.2021	26.07.2021	500	735
795	1500	05.05.2021	19.05.2021	25.09.2021	2000	4710
796	1655	05.05.2021	19.05.2021	05.08.2021	3000	4770
797	1699	05.05.2021	19.05.2021	07.08.2021	500	810
798	58	06.05.2021	20.05.2021		1500	10485
799	1611	06.05.2021	20.05.2021		3000	20970
800	336	07.05.2021	21.05.2021	24.08.2021	3500	6457.5
801	471	07.05.2021	21.05.2021	07.06.2021	2500	1687.5
802	1430	07.05.2021	21.05.2021	18.10.2021	4500	12015
803	22	08.05.2021	22.05.2021	11.07.2021	4000	4680
804	274	08.05.2021	22.05.2021	26.08.2021	3000	5580
805	1374	08.05.2021	22.05.2021	28.09.2021	500	1177.5
806	1751	08.05.2021	22.05.2021		3000	20880
807	1812	08.05.2021	22.05.2021	07.11.2021	1000	2955
808	160	09.05.2021	23.05.2021		2500	17362.5
809	383	09.05.2021	23.05.2021	22.08.2021	1000	1785
810	1505	09.05.2021	23.05.2021	22.07.2021	1500	1980
811	1590	09.05.2021	23.05.2021	27.05.2021	500	240
812	1598	09.05.2021	23.05.2021	01.07.2021	5000	5025
813	1672	09.05.2021	23.05.2021	18.05.2021	5000	2100
814	1790	09.05.2021	23.05.2021	14.05.2021	5000	2100
815	159	10.05.2021	24.05.2021	03.09.2021	500	975
816	326	10.05.2021	24.05.2021	01.07.2021	500	495
817	1493	11.05.2021	25.05.2021	16.07.2021	500	600
818	1495	11.05.2021	25.05.2021	17.09.2021	4000	8580
819	45	12.05.2021	26.05.2021		1500	10350
820	425	12.05.2021	26.05.2021	12.06.2021	4500	3037.5
821	492	12.05.2021	26.05.2021	21.07.2021	4000	5040
822	1575	12.05.2021	26.05.2021	27.08.2021	2000	3630
823	1787	12.05.2021	26.05.2021		5000	34500
824	143	13.05.2021	27.05.2021		4000	27540
825	1381	13.05.2021	27.05.2021	29.06.2021	2500	2287.5
826	1449	13.05.2021	27.05.2021	06.09.2021	3000	5850
827	1792	13.05.2021	27.05.2021	13.09.2021	4000	8220
828	81	14.05.2021	28.05.2021	05.07.2021	5000	4950
829	1456	14.05.2021	28.05.2021	10.09.2021	2500	4987.5
830	1484	14.05.2021	28.05.2021	26.11.2021	5000	15750
831	1447	15.05.2021	29.05.2021	20.06.2021	5000	3750
832	1685	15.05.2021	29.05.2021	08.08.2021	4500	6682.5
833	1699	15.05.2021	29.05.2021	28.06.2021	4000	3480
834	15	16.05.2021	30.05.2021	20.07.2021	5000	5925
835	177	16.05.2021	30.05.2021	19.10.2021	3000	7650
836	462	16.05.2021	30.05.2021	04.07.2021	2000	1890
837	493	16.05.2021	30.05.2021	28.05.2021	1000	420
838	1538	16.05.2021	30.05.2021	14.09.2021	1000	2025
839	1460	17.05.2021	31.05.2021		3500	23887.5
840	1838	17.05.2021	31.05.2021	11.07.2021	500	517.5
841	1856	17.05.2021	31.05.2021	30.11.2021	2500	7912.5
842	462	18.05.2021	01.06.2021	04.06.2021	2500	1162.5
843	500	18.05.2021	01.06.2021	10.06.2021	4500	2497.5
844	1475	18.05.2021	01.06.2021	07.10.2021	500	1170
845	1869	18.05.2021	01.06.2021	31.10.2021	2000	5400
846	453	19.05.2021	02.06.2021	28.07.2021	4500	5670
847	1421	19.05.2021	02.06.2021	01.07.2021	4500	3847.5
848	1823	19.05.2021	02.06.2021	30.10.2021	5000	13350
849	1473	20.05.2021	03.06.2021	02.06.2021	2500	1050
850	1480	20.05.2021	03.06.2021	19.06.2021	1500	990
851	1634	20.05.2021	03.06.2021		1000	6780
852	1552	21.05.2021	04.06.2021		2000	13530
853	1681	21.05.2021	04.06.2021	01.07.2021	3000	2475
854	1814	21.05.2021	04.06.2021	18.11.2021	5000	14625
855	1626	22.05.2021	05.06.2021	26.07.2021	4500	5332.5
856	1628	22.05.2021	05.06.2021	24.09.2021	2000	4170
857	1851	22.05.2021	05.06.2021	22.11.2021	3500	10395
858	1863	22.05.2021	05.06.2021	13.10.2021	2500	5925
859	1430	23.05.2021	06.06.2021	19.07.2021	5000	5325
860	1496	23.05.2021	06.06.2021	01.08.2021	2000	2520
861	1779	23.05.2021	06.06.2021	27.05.2021	2000	840
862	1841	23.05.2021	06.06.2021	29.11.2021	3500	10710
863	490	24.05.2021	07.06.2021	11.09.2021	500	930
864	1414	24.05.2021	07.06.2021	29.08.2021	5000	8325
865	1475	24.05.2021	07.06.2021	15.11.2021	1000	2835
866	158	25.05.2021	08.06.2021	02.06.2021	1500	630
867	542	25.05.2021	08.06.2021	24.09.2021	4000	8160
868	1373	25.05.2021	08.06.2021	26.08.2021	500	802.5
869	1615	25.05.2021	08.06.2021	15.09.2021	1000	1905
870	1690	25.05.2021	08.06.2021	21.06.2021	500	307.5
